device_name,logical_name,item,stats_type,value,och,center_frequency,och_group,time,side,pn
T6,/1/1/L2,preFecBer,max,0.00254,12,196100000,3,2000/1/13 16:00,A,ot2
T6,/1/2/L2,preFecBer,max,0.00161,13,192200000,3,2000/1/13 16:00,A,ot2
T7,/1/1/L2,preFecBer,avg,0.00143,11,192300000,3,2000/1/13 16:00,A,ot2
T7,/1/2/L2,preFecBer,avg,0.00144,8,192400000,3,2000/1/13 16:00,A,ot2
T7,/1/3/L2,preFecBer,avg,0.00132,16,193100000,3,2000/1/13 16:00,A,ot2
T7,/1/4/L2,preFecBer,avg,0.00148,19,193500000,3,2000/1/13 16:00,A,ot2
T7,/1/1/L2,preFecBer,max,0.00145,11,192300000,3,2000/1/13 16:00,A,ot2
T7,/1/2/L2,preFecBer,max,0.00148,8,192400000,3,2000/1/13 16:00,A,ot2
T7,/1/3/L2,preFecBer,max,0.00138,16,193100000,3,2000/1/13 16:00,A,ot2
T7,/1/4/L2,preFecBer,max,0.00162,19,193500000,3,2000/1/13 16:00,A,ot2
T8,/1/2/L2,preFecBer,avg,0.0012,18,193800000,3,2000/1/13 16:00,A,ot2
T8,/1/3/L2,preFecBer,avg,0.00232,17,192000000,3,2000/1/13 16:00,A,ot2
T8,/1/2/L2,preFecBer,max,0.00137,18,193800000,3,2000/1/13 16:00,A,ot2
T8,/1/3/L2,preFecBer,max,0.00253,17,192000000,3,2000/1/13 16:00,A,ot2
T9,/1/1/L1,preFecBer,avg,0.00175,15,192500000,3,2000/1/13 16:00,A,ot2
T9,/1/1/L1,preFecBer,max,0.00182,15,192500000,3,2000/1/13 16:00,A,ot2
T10,/1/2/L2,preFecBer,avg,0.00169,22,193200000,4,2000/1/13 16:00,A,ot2
T10,/1/2/L2,preFecBer,max,0.00197,22,193200000,4,2000/1/13 16:00,A,ot2
T11,/1/1/L2,preFecBer,avg,0.00253,23,196100000,4,2000/1/13 16:00,A,ot2
T11,/1/2/L2,preFecBer,avg,0.00268,21,192200000,4,2000/1/13 16:00,A,ot2
T11,/1/3/L2,preFecBer,avg,0.00226,20,194400000,4,2000/1/13 16:00,A,ot2
T11,/1/1/L2,preFecBer,max,0.00289,23,196100000,4,2000/1/13 16:00,A,ot2
T11,/1/2/L2,preFecBer,max,0.00302,21,192200000,4,2000/1/13 16:00,A,ot2
T11,/1/3/L2,preFecBer,max,0.00239,20,194400000,4,2000/1/13 16:00,A,ot2
T14,/1/1/L2,preFecBer,avg,0.00172,24,192500000,4,2000/1/13 16:00,A,ot2
T14,/1/1/L2,preFecBer,max,0.00195,24,192500000,4,2000/1/13 16:00,A,ot2
T3,/1/1/L1,preFecBer,avg,3.95E-05,1,191400000,1,2000/1/13 17:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,5.70E-05,2,191600000,1,2000/1/13 17:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,4.63E-05,3,191800000,1,2000/1/13 17:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,3.93E-05,1,191400000,1,2000/1/13 17:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,5.67E-05,2,191600000,1,2000/1/13 17:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,4.65E-05,3,191800000,1,2000/1/13 17:00,Z,ot1
T3,/1/1/L1,preFecBer,max,4.02E-05,1,191400000,1,2000/1/13 17:00,Z,ot1
T3,/1/3/L1,preFecBer,max,5.84E-05,2,191600000,1,2000/1/13 17:00,Z,ot1
T3,/1/5/L1,preFecBer,max,4.78E-05,3,191800000,1,2000/1/13 17:00,Z,ot1
T3,/1/1/L1,preFecBer,min,3.87E-05,1,191400000,1,2000/1/13 17:00,Z,ot1
T3,/1/3/L1,preFecBer,min,5.55E-05,2,191600000,1,2000/1/13 17:00,Z,ot1
T3,/1/5/L1,preFecBer,min,4.50E-05,3,191800000,1,2000/1/13 17:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,1.90E-05,6,191500000,2,2000/1/13 17:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,1.57E-05,4,191700000,2,2000/1/13 17:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.35E-05,5,191900000,2,2000/1/13 17:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,1.99E-05,6,191500000,2,2000/1/13 17:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,1.56E-05,4,191700000,2,2000/1/13 17:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.43E-05,5,191900000,2,2000/1/13 17:00,Z,ot1
T4,/1/1/L1,preFecBer,max,2.06E-05,6,191500000,2,2000/1/13 17:00,Z,ot1
T4,/1/2/L1,preFecBer,max,1.64E-05,4,191700000,2,2000/1/13 17:00,Z,ot1
T4,/1/3/L1,preFecBer,max,1.53E-05,5,191900000,2,2000/1/13 17:00,Z,ot1
T4,/1/1/L1,preFecBer,min,1.69E-05,6,191500000,2,2000/1/13 17:00,Z,ot1
T4,/1/2/L1,preFecBer,min,1.51E-05,4,191700000,2,2000/1/13 17:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.14E-05,5,191900000,2,2000/1/13 17:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,8.96E-05,2,191600000,1,2000/1/13 17:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.67E-05,1,191400000,1,2000/1/13 17:00,A,ot1
T1,/1/4/L1,preFecBer,instant,9.02E-05,2,191600000,1,2000/1/13 17:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.74E-05,1,191400000,1,2000/1/13 17:00,A,ot1
T1,/1/4/L1,preFecBer,max,9.41E-05,2,191600000,1,2000/1/13 17:00,A,ot1
T1,/1/6/L1,preFecBer,max,7.00E-05,1,191400000,1,2000/1/13 17:00,A,ot1
T1,/1/4/L1,preFecBer,min,8.61E-05,2,191600000,1,2000/1/13 17:00,A,ot1
T1,/1/6/L1,preFecBer,min,6.32E-05,1,191400000,1,2000/1/13 17:00,A,ot1
T2,/1/1/L1,preFecBer,avg,7.06E-05,3,191800000,1,2000/1/13 17:00,A,ot1
T2,/1/1/L1,preFecBer,instant,6.95E-05,3,191800000,1,2000/1/13 17:00,A,ot1
T2,/1/1/L1,preFecBer,max,7.73E-05,3,191800000,1,2000/1/13 17:00,A,ot1
T2,/1/1/L1,preFecBer,min,6.54E-05,3,191800000,1,2000/1/13 17:00,A,ot1
T3,/1/2/L1,preFecBer,avg,1.40E-05,6,191500000,2,2000/1/13 17:00,A,ot1
T3,/1/4/L1,preFecBer,avg,1.76E-05,4,191700000,2,2000/1/13 17:00,A,ot1
T3,/1/6/L1,preFecBer,avg,1.14E-05,5,191900000,2,2000/1/13 17:00,A,ot1
T3,/1/2/L1,preFecBer,instant,1.38E-05,6,191500000,2,2000/1/13 17:00,A,ot1
T3,/1/4/L1,preFecBer,instant,1.72E-05,4,191700000,2,2000/1/13 17:00,A,ot1
T3,/1/6/L1,preFecBer,instant,1.09E-05,5,191900000,2,2000/1/13 17:00,A,ot1
T3,/1/2/L1,preFecBer,max,1.46E-05,6,191500000,2,2000/1/13 17:00,A,ot1
T3,/1/4/L1,preFecBer,max,1.87E-05,4,191700000,2,2000/1/13 17:00,A,ot1
T3,/1/6/L1,preFecBer,max,1.23E-05,5,191900000,2,2000/1/13 17:00,A,ot1
T3,/1/2/L1,preFecBer,min,1.35E-05,6,191500000,2,2000/1/13 17:00,A,ot1
T3,/1/4/L1,preFecBer,min,1.71E-05,4,191700000,2,2000/1/13 17:00,A,ot1
T3,/1/6/L1,preFecBer,min,1.05E-05,5,191900000,2,2000/1/13 17:00,A,ot1
T16,/1/1/L1,preFecBer,avg,0.00265,25,193000000,4,2000/1/13 17:00,Z,ot2
T16,/1/1/L1,preFecBer,max,0.00305,25,193000000,4,2000/1/13 17:00,Z,ot2
T10,/1/1/L2,preFecBer,avg,0.00307,25,193000000,4,2000/1/13 17:00,A,ot2
T10,/1/1/L2,preFecBer,max,0.00335,25,193000000,4,2000/1/13 17:00,A,ot2
T10,/1/1/L1,preFecBer,avg,0.00218,7,193000000,3,2000/1/13 17:00,Z,ot2
T10,/1/2/L1,preFecBer,avg,0.00184,10,193200000,3,2000/1/13 17:00,Z,ot2
T10,/1/3/L1,preFecBer,avg,0.0017,14,193300000,3,2000/1/13 17:00,Z,ot2
T10,/1/1/L1,preFecBer,max,0.00226,7,193000000,3,2000/1/13 17:00,Z,ot2
T10,/1/2/L1,preFecBer,max,0.00189,10,193200000,3,2000/1/13 17:00,Z,ot2
T10,/1/3/L1,preFecBer,max,0.0018,14,193300000,3,2000/1/13 17:00,Z,ot2
T11,/1/1/L1,preFecBer,avg,0.0028,12,196100000,3,2000/1/13 17:00,Z,ot2
T11,/1/2/L1,preFecBer,avg,0.00205,13,192200000,3,2000/1/13 17:00,Z,ot2
T11,/1/3/L1,preFecBer,avg,0.00235,9,194400000,3,2000/1/13 17:00,Z,ot2
T11,/1/1/L1,preFecBer,max,0.00302,12,196100000,3,2000/1/13 17:00,Z,ot2
T11,/1/2/L1,preFecBer,max,0.00209,13,192200000,3,2000/1/13 17:00,Z,ot2
T11,/1/3/L1,preFecBer,max,0.00252,9,194400000,3,2000/1/13 17:00,Z,ot2
T12,/1/1/L1,preFecBer,avg,0.00252,11,192300000,3,2000/1/13 17:00,Z,ot2
T12,/1/2/L1,preFecBer,avg,0.00244,8,192400000,3,2000/1/13 17:00,Z,ot2
T12,/1/3/L1,preFecBer,avg,0.00166,16,193100000,3,2000/1/13 17:00,Z,ot2
T12,/1/1/L1,preFecBer,max,0.00257,11,192300000,3,2000/1/13 17:00,Z,ot2
T12,/1/2/L1,preFecBer,max,0.00249,8,192400000,3,2000/1/13 17:00,Z,ot2
T12,/1/3/L1,preFecBer,max,0.00171,16,193100000,3,2000/1/13 17:00,Z,ot2
T13,/1/1/L1,preFecBer,avg,0.0019,19,193500000,3,2000/1/13 17:00,Z,ot2
T13,/1/2/L1,preFecBer,avg,0.00146,18,193800000,3,2000/1/13 17:00,Z,ot2
T13,/1/3/L1,preFecBer,avg,0.00238,17,192000000,3,2000/1/13 17:00,Z,ot2
T13,/1/1/L1,preFecBer,max,0.00202,19,193500000,3,2000/1/13 17:00,Z,ot2
T13,/1/2/L1,preFecBer,max,0.00161,18,193800000,3,2000/1/13 17:00,Z,ot2
T13,/1/3/L1,preFecBer,max,0.00258,17,192000000,3,2000/1/13 17:00,Z,ot2
T14,/1/1/L1,preFecBer,avg,0.00238,15,192500000,3,2000/1/13 17:00,Z,ot2
T14,/1/1/L1,preFecBer,max,0.00246,15,192500000,3,2000/1/13 17:00,Z,ot2
T16,/1/1/L2,preFecBer,avg,0.0012,22,193200000,4,2000/1/13 17:00,Z,ot2
T16,/1/2/L1,preFecBer,avg,0.00204,21,192200000,4,2000/1/13 17:00,Z,ot2
T16,/1/3/L1,preFecBer,avg,0.0027,23,196100000,4,2000/1/13 17:00,Z,ot2
T16,/1/3/L2,preFecBer,avg,0.00257,20,194400000,4,2000/1/13 17:00,Z,ot2
T16,/1/1/L2,preFecBer,max,0.00133,22,193200000,4,2000/1/13 17:00,Z,ot2
T16,/1/2/L1,preFecBer,max,0.00223,21,192200000,4,2000/1/13 17:00,Z,ot2
T16,/1/3/L1,preFecBer,max,0.00304,23,196100000,4,2000/1/13 17:00,Z,ot2
T16,/1/3/L2,preFecBer,max,0.00293,20,194400000,4,2000/1/13 17:00,Z,ot2
T17,/1/2/L1,preFecBer,avg,0.0026,24,192500000,4,2000/1/13 17:00,Z,ot2
T17,/1/2/L1,preFecBer,max,0.00281,24,192500000,4,2000/1/13 17:00,Z,ot2
T5,/1/1/L2,preFecBer,avg,0.00122,7,193000000,3,2000/1/13 17:00,A,ot2
T5,/1/2/L2,preFecBer,avg,0.00113,10,193200000,3,2000/1/13 17:00,A,ot2
T5,/1/3/L2,preFecBer,avg,0.00146,14,193300000,3,2000/1/13 17:00,A,ot2
T5,/1/4/L2,preFecBer,avg,0.0019,9,194400000,3,2000/1/13 17:00,A,ot2
T5,/1/1/L2,preFecBer,max,0.00126,7,193000000,3,2000/1/13 17:00,A,ot2
T5,/1/2/L2,preFecBer,max,0.00117,10,193200000,3,2000/1/13 17:00,A,ot2
T5,/1/3/L2,preFecBer,max,0.00155,14,193300000,3,2000/1/13 17:00,A,ot2
T5,/1/4/L2,preFecBer,max,0.00201,9,194400000,3,2000/1/13 17:00,A,ot2
T6,/1/1/L2,preFecBer,avg,0.00251,12,196100000,3,2000/1/13 17:00,A,ot2
T6,/1/2/L2,preFecBer,avg,0.0016,13,192200000,3,2000/1/13 17:00,A,ot2
T6,/1/1/L2,preFecBer,max,0.00263,12,196100000,3,2000/1/13 17:00,A,ot2
T6,/1/2/L2,preFecBer,max,0.00165,13,192200000,3,2000/1/13 17:00,A,ot2
T7,/1/1/L2,preFecBer,avg,0.00142,11,192300000,3,2000/1/13 17:00,A,ot2
T7,/1/2/L2,preFecBer,avg,0.00142,8,192400000,3,2000/1/13 17:00,A,ot2
T7,/1/3/L2,preFecBer,avg,0.00125,16,193100000,3,2000/1/13 17:00,A,ot2
T7,/1/4/L2,preFecBer,avg,0.00139,19,193500000,3,2000/1/13 17:00,A,ot2
T7,/1/1/L2,preFecBer,max,0.00145,11,192300000,3,2000/1/13 17:00,A,ot2
T7,/1/2/L2,preFecBer,max,0.00146,8,192400000,3,2000/1/13 17:00,A,ot2
T7,/1/3/L2,preFecBer,max,0.00131,16,193100000,3,2000/1/13 17:00,A,ot2
T7,/1/4/L2,preFecBer,max,0.00149,19,193500000,3,2000/1/13 17:00,A,ot2
T8,/1/2/L2,preFecBer,avg,0.00116,18,193800000,3,2000/1/13 17:00,A,ot2
T8,/1/3/L2,preFecBer,avg,0.00245,17,192000000,3,2000/1/13 17:00,A,ot2
T8,/1/2/L2,preFecBer,max,0.0012,18,193800000,3,2000/1/13 17:00,A,ot2
T8,/1/3/L2,preFecBer,max,0.00262,17,192000000,3,2000/1/13 17:00,A,ot2
T9,/1/1/L1,preFecBer,avg,0.00182,15,192500000,3,2000/1/13 17:00,A,ot2
T9,/1/1/L1,preFecBer,max,0.0019,15,192500000,3,2000/1/13 17:00,A,ot2
T10,/1/2/L2,preFecBer,avg,0.00183,22,193200000,4,2000/1/13 17:00,A,ot2
T10,/1/2/L2,preFecBer,max,0.00216,22,193200000,4,2000/1/13 17:00,A,ot2
T11,/1/1/L2,preFecBer,avg,0.00248,23,196100000,4,2000/1/13 17:00,A,ot2
T11,/1/2/L2,preFecBer,avg,0.0015,21,192200000,4,2000/1/13 17:00,A,ot2
T11,/1/3/L2,preFecBer,avg,0.00212,20,194400000,4,2000/1/13 17:00,A,ot2
T11,/1/1/L2,preFecBer,max,0.00266,23,196100000,4,2000/1/13 17:00,A,ot2
T11,/1/2/L2,preFecBer,max,0.00171,21,192200000,4,2000/1/13 17:00,A,ot2
T11,/1/3/L2,preFecBer,max,0.00231,20,194400000,4,2000/1/13 17:00,A,ot2
T14,/1/1/L2,preFecBer,avg,0.00193,24,192500000,4,2000/1/13 17:00,A,ot2
T14,/1/1/L2,preFecBer,max,0.0021,24,192500000,4,2000/1/13 17:00,A,ot2
T3,/1/1/L1,preFecBer,avg,3.90E-05,1,191400000,1,2000/1/13 18:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,5.60E-05,2,191600000,1,2000/1/13 18:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,4.59E-05,3,191800000,1,2000/1/13 18:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,3.88E-05,1,191400000,1,2000/1/13 18:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,5.56E-05,2,191600000,1,2000/1/13 18:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,4.56E-05,3,191800000,1,2000/1/13 18:00,Z,ot1
T3,/1/1/L1,preFecBer,max,3.96E-05,1,191400000,1,2000/1/13 18:00,Z,ot1
T3,/1/3/L1,preFecBer,max,5.69E-05,2,191600000,1,2000/1/13 18:00,Z,ot1
T3,/1/5/L1,preFecBer,max,4.67E-05,3,191800000,1,2000/1/13 18:00,Z,ot1
T3,/1/1/L1,preFecBer,min,3.84E-05,1,191400000,1,2000/1/13 18:00,Z,ot1
T3,/1/3/L1,preFecBer,min,5.53E-05,2,191600000,1,2000/1/13 18:00,Z,ot1
T3,/1/5/L1,preFecBer,min,4.51E-05,3,191800000,1,2000/1/13 18:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,1.64E-05,6,191500000,2,2000/1/13 18:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,1.50E-05,4,191700000,2,2000/1/13 18:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.16E-05,5,191900000,2,2000/1/13 18:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,1.68E-05,6,191500000,2,2000/1/13 18:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,1.49E-05,4,191700000,2,2000/1/13 18:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.21E-05,5,191900000,2,2000/1/13 18:00,Z,ot1
T4,/1/1/L1,preFecBer,max,1.69E-05,6,191500000,2,2000/1/13 18:00,Z,ot1
T4,/1/2/L1,preFecBer,max,1.58E-05,4,191700000,2,2000/1/13 18:00,Z,ot1
T4,/1/3/L1,preFecBer,max,1.25E-05,5,191900000,2,2000/1/13 18:00,Z,ot1
T4,/1/1/L1,preFecBer,min,1.59E-05,6,191500000,2,2000/1/13 18:00,Z,ot1
T4,/1/2/L1,preFecBer,min,1.46E-05,4,191700000,2,2000/1/13 18:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.09E-05,5,191900000,2,2000/1/13 18:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,7.81E-05,2,191600000,1,2000/1/13 18:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.07E-05,1,191400000,1,2000/1/13 18:00,A,ot1
T1,/1/4/L1,preFecBer,instant,7.87E-05,2,191600000,1,2000/1/13 18:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.28E-05,1,191400000,1,2000/1/13 18:00,A,ot1
T1,/1/4/L1,preFecBer,max,8.10E-05,2,191600000,1,2000/1/13 18:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.30E-05,1,191400000,1,2000/1/13 18:00,A,ot1
T1,/1/4/L1,preFecBer,min,7.55E-05,2,191600000,1,2000/1/13 18:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.90E-05,1,191400000,1,2000/1/13 18:00,A,ot1
T2,/1/1/L1,preFecBer,avg,6.16E-05,3,191800000,1,2000/1/13 18:00,A,ot1
T2,/1/1/L1,preFecBer,instant,6.08E-05,3,191800000,1,2000/1/13 18:00,A,ot1
T2,/1/1/L1,preFecBer,max,6.42E-05,3,191800000,1,2000/1/13 18:00,A,ot1
T2,/1/1/L1,preFecBer,min,5.99E-05,3,191800000,1,2000/1/13 18:00,A,ot1
T3,/1/2/L1,preFecBer,avg,1.40E-05,6,191500000,2,2000/1/13 18:00,A,ot1
T3,/1/4/L1,preFecBer,avg,1.73E-05,4,191700000,2,2000/1/13 18:00,A,ot1
T3,/1/6/L1,preFecBer,avg,1.06E-05,5,191900000,2,2000/1/13 18:00,A,ot1
T3,/1/2/L1,preFecBer,instant,1.39E-05,6,191500000,2,2000/1/13 18:00,A,ot1
T3,/1/4/L1,preFecBer,instant,1.74E-05,4,191700000,2,2000/1/13 18:00,A,ot1
T3,/1/6/L1,preFecBer,instant,1.06E-05,5,191900000,2,2000/1/13 18:00,A,ot1
T3,/1/2/L1,preFecBer,max,1.43E-05,6,191500000,2,2000/1/13 18:00,A,ot1
T3,/1/4/L1,preFecBer,max,1.75E-05,4,191700000,2,2000/1/13 18:00,A,ot1
T3,/1/6/L1,preFecBer,max,1.11E-05,5,191900000,2,2000/1/13 18:00,A,ot1
T3,/1/2/L1,preFecBer,min,1.35E-05,6,191500000,2,2000/1/13 18:00,A,ot1
T3,/1/4/L1,preFecBer,min,1.70E-05,4,191700000,2,2000/1/13 18:00,A,ot1
T3,/1/6/L1,preFecBer,min,1.02E-05,5,191900000,2,2000/1/13 18:00,A,ot1
T16,/1/1/L1,preFecBer,avg,0.00304,25,193000000,4,2000/1/13 18:00,Z,ot2
T16,/1/1/L1,preFecBer,max,0.00343,25,193000000,4,2000/1/13 18:00,Z,ot2
T10,/1/1/L2,preFecBer,avg,0.0026,25,193000000,4,2000/1/13 18:00,A,ot2
T10,/1/1/L2,preFecBer,max,0.00282,25,193000000,4,2000/1/13 18:00,A,ot2
T10,/1/1/L1,preFecBer,avg,0.0023,7,193000000,3,2000/1/13 18:00,Z,ot2
T10,/1/2/L1,preFecBer,avg,0.00205,10,193200000,3,2000/1/13 18:00,Z,ot2
T10,/1/3/L1,preFecBer,avg,0.00212,14,193300000,3,2000/1/13 18:00,Z,ot2
T10,/1/1/L1,preFecBer,max,0.00242,7,193000000,3,2000/1/13 18:00,Z,ot2
T10,/1/2/L1,preFecBer,max,0.0021,10,193200000,3,2000/1/13 18:00,Z,ot2
T10,/1/3/L1,preFecBer,max,0.00218,14,193300000,3,2000/1/13 18:00,Z,ot2
T11,/1/1/L1,preFecBer,avg,0.0026,12,196100000,3,2000/1/13 18:00,Z,ot2
T11,/1/2/L1,preFecBer,avg,0.0021,13,192200000,3,2000/1/13 18:00,Z,ot2
T11,/1/3/L1,preFecBer,avg,0.0024,9,194400000,3,2000/1/13 18:00,Z,ot2
T11,/1/1/L1,preFecBer,max,0.00283,12,196100000,3,2000/1/13 18:00,Z,ot2
T11,/1/2/L1,preFecBer,max,0.00214,13,192200000,3,2000/1/13 18:00,Z,ot2
T11,/1/3/L1,preFecBer,max,0.00265,9,194400000,3,2000/1/13 18:00,Z,ot2
T12,/1/1/L1,preFecBer,avg,0.00248,11,192300000,3,2000/1/13 18:00,Z,ot2
T12,/1/2/L1,preFecBer,avg,0.00242,8,192400000,3,2000/1/13 18:00,Z,ot2
T12,/1/3/L1,preFecBer,avg,0.0018,16,193100000,3,2000/1/13 18:00,Z,ot2
T12,/1/1/L1,preFecBer,max,0.00254,11,192300000,3,2000/1/13 18:00,Z,ot2
T12,/1/2/L1,preFecBer,max,0.00248,8,192400000,3,2000/1/13 18:00,Z,ot2
T12,/1/3/L1,preFecBer,max,0.00185,16,193100000,3,2000/1/13 18:00,Z,ot2
T13,/1/1/L1,preFecBer,avg,0.00259,19,193500000,3,2000/1/13 18:00,Z,ot2
T13,/1/2/L1,preFecBer,avg,0.00181,18,193800000,3,2000/1/13 18:00,Z,ot2
T13,/1/3/L1,preFecBer,avg,0.00262,17,192000000,3,2000/1/13 18:00,Z,ot2
T13,/1/1/L1,preFecBer,max,0.00268,19,193500000,3,2000/1/13 18:00,Z,ot2
T13,/1/2/L1,preFecBer,max,0.00191,18,193800000,3,2000/1/13 18:00,Z,ot2
T13,/1/3/L1,preFecBer,max,0.00284,17,192000000,3,2000/1/13 18:00,Z,ot2
T14,/1/1/L1,preFecBer,avg,0.00228,15,192500000,3,2000/1/13 18:00,Z,ot2
T14,/1/1/L1,preFecBer,max,0.00236,15,192500000,3,2000/1/13 18:00,Z,ot2
T16,/1/1/L2,preFecBer,avg,0.00139,22,193200000,4,2000/1/13 18:00,Z,ot2
T16,/1/2/L1,preFecBer,avg,0.00179,21,192200000,4,2000/1/13 18:00,Z,ot2
T16,/1/3/L1,preFecBer,avg,0.002,23,196100000,4,2000/1/13 18:00,Z,ot2
T16,/1/3/L2,preFecBer,avg,0.0039,20,194400000,4,2000/1/13 18:00,Z,ot2
T16,/1/1/L2,preFecBer,max,0.00154,22,193200000,4,2000/1/13 18:00,Z,ot2
T16,/1/2/L1,preFecBer,max,0.00193,21,192200000,4,2000/1/13 18:00,Z,ot2
T16,/1/3/L1,preFecBer,max,0.00214,23,196100000,4,2000/1/13 18:00,Z,ot2
T16,/1/3/L2,preFecBer,max,0.00451,20,194400000,4,2000/1/13 18:00,Z,ot2
T17,/1/2/L1,preFecBer,avg,0.00277,24,192500000,4,2000/1/13 18:00,Z,ot2
T17,/1/2/L1,preFecBer,max,0.00298,24,192500000,4,2000/1/13 18:00,Z,ot2
T5,/1/1/L2,preFecBer,avg,0.00143,7,193000000,3,2000/1/13 18:00,A,ot2
T5,/1/2/L2,preFecBer,avg,0.00114,10,193200000,3,2000/1/13 18:00,A,ot2
T5,/1/3/L2,preFecBer,avg,0.00151,14,193300000,3,2000/1/13 18:00,A,ot2
T5,/1/4/L2,preFecBer,avg,0.00162,9,194400000,3,2000/1/13 18:00,A,ot2
T5,/1/1/L2,preFecBer,max,0.00155,7,193000000,3,2000/1/13 18:00,A,ot2
T5,/1/2/L2,preFecBer,max,0.0012,10,193200000,3,2000/1/13 18:00,A,ot2
T5,/1/3/L2,preFecBer,max,0.0016,14,193300000,3,2000/1/13 18:00,A,ot2
T5,/1/4/L2,preFecBer,max,0.0018,9,194400000,3,2000/1/13 18:00,A,ot2
T6,/1/1/L2,preFecBer,avg,0.00223,12,196100000,3,2000/1/13 18:00,A,ot2
T6,/1/2/L2,preFecBer,avg,0.00168,13,192200000,3,2000/1/13 18:00,A,ot2
T6,/1/1/L2,preFecBer,max,0.00242,12,196100000,3,2000/1/13 18:00,A,ot2
T6,/1/2/L2,preFecBer,max,0.00178,13,192200000,3,2000/1/13 18:00,A,ot2
T7,/1/1/L2,preFecBer,avg,0.00154,11,192300000,3,2000/1/13 18:00,A,ot2
T7,/1/2/L2,preFecBer,avg,0.00148,8,192400000,3,2000/1/13 18:00,A,ot2
T7,/1/3/L2,preFecBer,avg,0.00128,16,193100000,3,2000/1/13 18:00,A,ot2
T7,/1/4/L2,preFecBer,avg,0.00155,19,193500000,3,2000/1/13 18:00,A,ot2
T7,/1/1/L2,preFecBer,max,0.0016,11,192300000,3,2000/1/13 18:00,A,ot2
T7,/1/2/L2,preFecBer,max,0.00153,8,192400000,3,2000/1/13 18:00,A,ot2
T7,/1/3/L2,preFecBer,max,0.00133,16,193100000,3,2000/1/13 18:00,A,ot2
T7,/1/4/L2,preFecBer,max,0.00169,19,193500000,3,2000/1/13 18:00,A,ot2
T8,/1/2/L2,preFecBer,avg,0.00149,18,193800000,3,2000/1/13 18:00,A,ot2
T8,/1/3/L2,preFecBer,avg,0.00214,17,192000000,3,2000/1/13 18:00,A,ot2
T8,/1/2/L2,preFecBer,max,0.00164,18,193800000,3,2000/1/13 18:00,A,ot2
T8,/1/3/L2,preFecBer,max,0.00228,17,192000000,3,2000/1/13 18:00,A,ot2
T9,/1/1/L1,preFecBer,avg,0.00194,15,192500000,3,2000/1/13 18:00,A,ot2
T9,/1/1/L1,preFecBer,max,0.00202,15,192500000,3,2000/1/13 18:00,A,ot2
T10,/1/2/L2,preFecBer,avg,0.00236,22,193200000,4,2000/1/13 18:00,A,ot2
T10,/1/2/L2,preFecBer,max,0.00259,22,193200000,4,2000/1/13 18:00,A,ot2
T11,/1/1/L2,preFecBer,avg,0.00237,23,196100000,4,2000/1/13 18:00,A,ot2
T11,/1/2/L2,preFecBer,avg,0.00199,21,192200000,4,2000/1/13 18:00,A,ot2
T11,/1/3/L2,preFecBer,avg,0.00171,20,194400000,4,2000/1/13 18:00,A,ot2
T11,/1/1/L2,preFecBer,max,0.00253,23,196100000,4,2000/1/13 18:00,A,ot2
T11,/1/2/L2,preFecBer,max,0.00237,21,192200000,4,2000/1/13 18:00,A,ot2
T11,/1/3/L2,preFecBer,max,0.00178,20,194400000,4,2000/1/13 18:00,A,ot2
T14,/1/1/L2,preFecBer,avg,0.00166,24,192500000,4,2000/1/13 18:00,A,ot2
T14,/1/1/L2,preFecBer,max,0.00177,24,192500000,4,2000/1/13 18:00,A,ot2
T3,/1/1/L1,preFecBer,avg,3.85E-05,1,191400000,1,2000/1/13 19:00,Z,ot1
